library,scheme,N,category,scenario,operation,batch_size,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,BGV,2048,3,edge_batch,decrypt,10,energy_pkg_j_per_op,0.041498569696969696,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,decrypt,10,peak_memory_mb,5.88671875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,decrypt,100,latency_ms,7.606447,0.07981889626592882,7.549348001329212,7.663545998670789,7.5774799999999995,7.553822500000001,7.6253275,reduced_reps_at_batch_size
SEAL,BGV,2048,3,edge_batch,decrypt,100,throughput_items_per_sec,13146.74249357157,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,2048,3,edge_batch,decrypt,100,energy_pkg_j_per_op,0.01818067,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,decrypt,100,peak_memory_mb,11.46484375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,encrypt,1,latency_ms,0.37766672,0.038696257510184955,0.3699885429885338,0.38534489701146624,0.36260950000000003,0.3512755,0.3991985,HIGH_VARIANCE
SEAL,BGV,2048,3,edge_batch,encrypt,1,throughput_items_per_sec,2647.8372253716184,,,,,,,HIGH_VARIANCE
SEAL,BGV,2048,3,edge_batch,encrypt,1,energy_pkg_j_per_op,0.12436665714285713,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,encrypt,1,peak_memory_mb,5.1875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,encrypt,10,latency_ms,3.58308,0.15832134524005503,3.5239618381075655,3.642198161892434,3.5610549999999996,3.5348725,3.5798225,reduced_reps_at_batch_size
SEAL,BGV,2048,3,edge_batch,encrypt,10,throughput_items_per_sec,2790.8949842035345,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,2048,3,edge_batch,encrypt,10,energy_pkg_j_per_op,0.04076378181818181,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,encrypt,10,peak_memory_mb,5.33203125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,encrypt,100,latency_ms,35.42122,0.19985122688862536,35.27825504467851,35.56418495532149,35.426199999999994,35.280025,35.582025,reduced_reps_at_batch_size
SEAL,BGV,2048,3,edge_batch,encrypt,100,throughput_items_per_sec,2823.166452200122,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,2048,3,edge_batch,encrypt,100,energy_pkg_j_per_op,0.0170246225,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,encrypt,100,peak_memory_mb,6.7421875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,3,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,3,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,3,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,3,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,3,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,5,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,1,edge_batch,add,1,latency_ms,0.01601599,0.0015432862974375772,0.01570976851674733,0.01632221148325267,0.015549,0.01534575,0.015864249999999996,HIGH_VARIANCE
SEAL,BGV,4096,1,edge_batch,add,1,throughput_items_per_sec,62437.60142207881,,,,,,,HIGH_VARIANCE
SEAL,BGV,4096,1,edge_batch,add,1,energy_pkg_j_per_op,0.15995425714285716,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,add,1,peak_memory_mb,8.96875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,add,10,latency_ms,0.15821023333333334,0.009646370758256551,0.15460821929475646,0.16181224737191022,0.156363,0.14977800000000002,0.164839,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,add,10,throughput_items_per_sec,63207.036544412316,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,add,10,energy_pkg_j_per_op,0.08994225757575758,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,add,10,peak_memory_mb,11.2109375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,add,100,latency_ms,2.040671,0.03663475321785766,2.0144640762870747,2.0668779237129256,2.0407900000000003,2.0108875,2.0630524999999995,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,add,100,throughput_items_per_sec,49003.48953849004,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,add,100,energy_pkg_j_per_op,0.0649993725,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,add,100,peak_memory_mb,33.75,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,decrypt,1,latency_ms,0.15468737,0.005610692500615647,0.15357408688301397,0.15580065311698602,0.1527115,0.151895,0.15384799999999998,
SEAL,BGV,4096,1,edge_batch,decrypt,1,throughput_items_per_sec,6464.651897566039,,,,,,,
SEAL,BGV,4096,1,edge_batch,decrypt,1,energy_pkg_j_per_op,0.1325039619047619,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,decrypt,1,peak_memory_mb,8.921875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,decrypt,10,latency_ms,1.5370463333333333,0.015750824276916396,1.5311648788893342,1.5429277877773324,1.537915,1.524975,1.5479625,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,decrypt,10,throughput_items_per_sec,6505.984746935627,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,decrypt,10,energy_pkg_j_per_op,0.06167616666666668,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,decrypt,10,peak_memory_mb,10.03515625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,decrypt,100,latency_ms,15.73437,0.06963252831830824,15.6845578899873,15.7841821100127,15.747599999999998,15.674475,15.759725,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,decrypt,100,throughput_items_per_sec,6355.513439686495,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,decrypt,100,energy_pkg_j_per_op,0.040218524166666665,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,decrypt,100,peak_memory_mb,21.265625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,encrypt,1,latency_ms,1.1713404,0.02293831094325154,1.1667889414585642,1.175891858541436,1.169035,1.1590675,1.17587,
SEAL,BGV,4096,1,edge_batch,encrypt,1,throughput_items_per_sec,853.7227948425582,,,,,,,
SEAL,BGV,4096,1,edge_batch,encrypt,1,energy_pkg_j_per_op,0.1242887619047619,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,encrypt,1,peak_memory_mb,8.828125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,encrypt,10,latency_ms,11.755176666666667,0.18758179399073244,11.685132473646433,11.825220859686901,11.70785,11.67685,11.753875,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,encrypt,10,throughput_items_per_sec,850.6890439474466,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,encrypt,10,energy_pkg_j_per_op,0.0625021787878788,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,encrypt,10,peak_memory_mb,8.953125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,encrypt,100,latency_ms,117.5171,0.31009835357332977,117.29526900124118,117.73893099875882,117.438,117.37425,117.54525,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,encrypt,100,throughput_items_per_sec,850.9399908609045,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,encrypt,100,energy_pkg_j_per_op,0.036060096666666666,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,encrypt,100,peak_memory_mb,11.79296875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,multiply,1,latency_ms,0.14220527,0.004249514450825858,0.14136207413906599,0.143048465860934,0.140729,0.13979450000000002,0.14189775,
SEAL,BGV,4096,1,edge_batch,multiply,1,throughput_items_per_sec,7032.088191949568,,,,,,,
SEAL,BGV,4096,1,edge_batch,multiply,1,energy_pkg_j_per_op,0.16343134285714286,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,multiply,1,peak_memory_mb,9.30078125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,multiply,10,latency_ms,1.4011933333333333,0.01544652920133893,1.3954255045379402,1.4069611621287264,1.400755,1.3885150000000002,1.4145925,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,multiply,10,throughput_items_per_sec,7136.77389272953,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,multiply,10,energy_pkg_j_per_op,0.09471301818181818,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,multiply,10,peak_memory_mb,11.5625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,multiply,100,latency_ms,14.03529,0.046555306416729454,14.001986340045212,14.068593659954788,14.0229,14.010625,14.046725000000002,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,multiply,100,throughput_items_per_sec,7124.8973124174845,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,multiply,100,energy_pkg_j_per_op,0.06715878666666666,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,multiply,100,peak_memory_mb,34.125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,relinearize,1,latency_ms,0.65050965,0.01096531179286054,0.6483338942461176,0.6526854057538825,0.65103,0.64253675,0.6573395,
SEAL,BGV,4096,1,edge_batch,relinearize,1,throughput_items_per_sec,1537.256211341369,,,,,,,
SEAL,BGV,4096,1,edge_batch,relinearize,1,energy_pkg_j_per_op,0.18265453333333334,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,relinearize,1,peak_memory_mb,9.265625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,relinearize,10,latency_ms,6.489407333333333,0.03675615669126258,6.475682358861174,6.503132307805493,6.4883299999999995,6.4683125,6.5175075,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,relinearize,10,throughput_items_per_sec,1540.9727709084066,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,relinearize,10,energy_pkg_j_per_op,0.10846213939393941,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,relinearize,10,peak_memory_mb,11.00390625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,relinearize,100,latency_ms,65.6153,0.46147089952792386,65.2851836051182,65.9454163948818,65.43424999999999,65.36937499999999,65.730075,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,relinearize,100,throughput_items_per_sec,1524.0347906662014,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,1,edge_batch,relinearize,100,energy_pkg_j_per_op,0.08218808166666668,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,1,edge_batch,relinearize,100,peak_memory_mb,27.921875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,add,1,latency_ms,0.0082114,0.0012975171862001861,0.007953944440416688,0.008468855559583313,0.0079,0.007825,0.00802775,HIGH_VARIANCE
SEAL,BGV,4096,3,edge_batch,add,1,throughput_items_per_sec,121781.9129502886,,,,,,,HIGH_VARIANCE
SEAL,BGV,4096,3,edge_batch,add,1,energy_pkg_j_per_op,0.1442405619047619,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,add,1,peak_memory_mb,6.98828125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,add,10,latency_ms,0.08178003333333334,0.011307012460944493,0.07755792549201636,0.08600214117465031,0.0773605,0.07426674999999999,0.08421300000000001,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,add,10,throughput_items_per_sec,122279.23604824487,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,add,10,energy_pkg_j_per_op,0.07408239696969697,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,add,10,peak_memory_mb,7.9140625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,add,100,latency_ms,1.052887,0.03268077792151762,1.0295085798213486,1.0762654201786512,1.0472350000000001,1.03883,1.0589049999999998,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,add,100,throughput_items_per_sec,94976.95384215021,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,add,100,energy_pkg_j_per_op,0.0489138675,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,add,100,peak_memory_mb,19.1796875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,decrypt,1,latency_ms,0.09331347,0.005501571629364676,0.09222183883126477,0.09440510116873523,0.0903695,0.08953775,0.09978224999999999,HIGH_VARIANCE
SEAL,BGV,4096,3,edge_batch,decrypt,1,throughput_items_per_sec,10716.566429262572,,,,,,,HIGH_VARIANCE
SEAL,BGV,4096,3,edge_batch,decrypt,1,energy_pkg_j_per_op,0.12984093333333332,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,decrypt,1,peak_memory_mb,6.7890625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,decrypt,10,latency_ms,0.8883926,0.008048439422945771,0.8853872633281462,0.8913979366718537,0.888746,0.8835537499999999,0.8929237499999999,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,decrypt,10,throughput_items_per_sec,11256.284665135661,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,decrypt,10,energy_pkg_j_per_op,0.05451332121212121,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,decrypt,10,peak_memory_mb,7.41015625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,decrypt,100,latency_ms,9.065806,0.02906801151323106,9.045011997221176,9.086600002778825,9.06336,9.0465125,9.0725925,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,decrypt,100,throughput_items_per_sec,11030.458847233218,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,decrypt,100,energy_pkg_j_per_op,0.031123445833333332,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,decrypt,100,peak_memory_mb,13.015625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,encrypt,1,latency_ms,0.86369178,0.01878970634891306,0.8599634946147156,0.8674200653852845,0.8643655,0.851716,0.87245825,
SEAL,BGV,4096,3,edge_batch,encrypt,1,throughput_items_per_sec,1157.8204437698828,,,,,,,
SEAL,BGV,4096,3,edge_batch,encrypt,1,energy_pkg_j_per_op,0.11484245714285714,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,encrypt,1,peak_memory_mb,6.6171875,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,encrypt,10,latency_ms,8.682954,0.3108574564629593,8.566877918099717,8.799030081900284,8.61021,8.577010000000001,8.640865,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,encrypt,10,throughput_items_per_sec,1151.6817894002434,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,encrypt,10,energy_pkg_j_per_op,0.05106981818181818,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,encrypt,10,peak_memory_mb,6.9765625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,encrypt,100,latency_ms,86.37602,0.36191629111961776,86.11712068176429,86.6349193182357,86.39305,86.08685,86.618375,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,encrypt,100,throughput_items_per_sec,1157.728730728737,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,3,edge_batch,encrypt,100,energy_pkg_j_per_op,0.03215689583333334,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,encrypt,100,peak_memory_mb,9.73828125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,3,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,3,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,3,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,3,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,3,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,3,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,edge_batch,add,1,latency_ms,0.00872614,0.0019557961101931013,0.008338067620430807,0.009114212379569194,0.00827,0.007975,0.0086785,HIGH_VARIANCE
SEAL,BGV,4096,5,edge_batch,add,1,throughput_items_per_sec,114598.20722564615,,,,,,,HIGH_VARIANCE
SEAL,BGV,4096,5,edge_batch,add,1,energy_pkg_j_per_op,0.15606942857142858,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,add,1,peak_memory_mb,6.953125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,add,10,latency_ms,0.07703276666666667,0.005578529868648397,0.074949709379625,0.07911582395370834,0.07545099999999999,0.073102,0.07902025,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,add,10,throughput_items_per_sec,129814.8882964522,,,,,,,HIGH_VARIANCE;reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,add,10,energy_pkg_j_per_op,0.07712359393939394,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,add,10,peak_memory_mb,7.9140625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,add,100,latency_ms,1.053213,0.028722372638763687,1.0326662523769974,1.0737597476230025,1.0448,1.0402900000000002,1.062945,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,add,100,throughput_items_per_sec,94947.55571759939,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,add,100,energy_pkg_j_per_op,0.05077906916666666,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,add,100,peak_memory_mb,19.22265625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,decrypt,1,latency_ms,0.090093,0.004383772161465097,0.08922316449653284,0.09096283550346718,0.08906649999999999,0.08797175,0.08967825,
SEAL,BGV,4096,5,edge_batch,decrypt,1,throughput_items_per_sec,11099.641481580144,,,,,,,
SEAL,BGV,4096,5,edge_batch,decrypt,1,energy_pkg_j_per_op,0.12324613333333334,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,decrypt,1,peak_memory_mb,6.7890625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,decrypt,10,latency_ms,0.8950743333333333,0.011425482032639179,0.8908079882269264,0.8993406784397402,0.896045,0.8890192499999999,0.89951125,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,decrypt,10,throughput_items_per_sec,11172.256456912517,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,decrypt,10,energy_pkg_j_per_op,0.05608160909090909,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,decrypt,10,peak_memory_mb,7.3828125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,decrypt,100,latency_ms,9.031255,0.03253270260659095,9.007982506520484,9.054527493479515,9.02901,9.0208725,9.038477499999999,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,decrypt,100,throughput_items_per_sec,11072.658229670184,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,decrypt,100,energy_pkg_j_per_op,0.030281725833333332,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,decrypt,100,peak_memory_mb,12.890625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,encrypt,1,latency_ms,0.85405356,0.013255988078059536,0.8514232843745486,0.8566838356254514,0.855228,0.8445487500000001,0.8648944999999999,
SEAL,BGV,4096,5,edge_batch,encrypt,1,throughput_items_per_sec,1170.8867532851218,,,,,,,
SEAL,BGV,4096,5,edge_batch,encrypt,1,energy_pkg_j_per_op,0.11733707619047619,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,encrypt,1,peak_memory_mb,6.6328125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,encrypt,10,latency_ms,8.669476666666666,0.0912748140784602,8.635394090958314,8.703559242375018,8.643395,8.609995,8.705392500000002,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,encrypt,10,throughput_items_per_sec,1153.472162679562,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,encrypt,10,energy_pkg_j_per_op,0.050338130303030304,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,encrypt,10,peak_memory_mb,6.92578125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,encrypt,100,latency_ms,86.28922,0.31228294079426056,86.065826241686,86.512613758314,86.3061,86.106525,86.4099,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,encrypt,100,throughput_items_per_sec,1158.8933125134288,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,4096,5,edge_batch,encrypt,100,energy_pkg_j_per_op,0.0282741675,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,encrypt,100,peak_memory_mb,9.78515625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,4096,5,edge_batch,multiply,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,edge_batch,multiply,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,edge_batch,multiply,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,edge_batch,relinearize,1,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,edge_batch,relinearize,10,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,4096,5,edge_batch,relinearize,100,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,8192,1,edge_batch,add,1,latency_ms,0.05033391,0.005746634247421387,0.049193653091169944,0.05147416690883006,0.04811,0.046487,0.05187975,HIGH_VARIANCE
SEAL,BGV,8192,1,edge_batch,add,1,throughput_items_per_sec,19867.322049886447,,,,,,,HIGH_VARIANCE
SEAL,BGV,8192,1,edge_batch,add,1,energy_pkg_j_per_op,0.24774109523809523,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,add,1,peak_memory_mb,18.02734375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,add,10,latency_ms,0.6031755666666667,0.019774283462642078,0.595791727871722,0.6105594054616115,0.6021434999999999,0.58923225,0.60989625,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,add,10,throughput_items_per_sec,16578.920885776373,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,add,10,energy_pkg_j_per_op,0.18208388484848487,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,add,10,peak_memory_mb,24.65625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,add,100,latency_ms,5.50612,0.08410554282170304,5.4459545191120835,5.566285480887917,5.5075199999999995,5.4461775,5.5440325,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,add,100,throughput_items_per_sec,18161.609263873655,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,add,100,energy_pkg_j_per_op,0.15559812166666667,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,add,100,peak_memory_mb,92.1640625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,decrypt,1,latency_ms,0.46419078,0.011385016295645834,0.46193174576720925,0.4664498142327908,0.461635,0.455414,0.47209,
SEAL,BGV,8192,1,edge_batch,decrypt,1,throughput_items_per_sec,2154.286649123018,,,,,,,
SEAL,BGV,8192,1,edge_batch,decrypt,1,energy_pkg_j_per_op,0.19717404761904764,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,decrypt,1,peak_memory_mb,17.62109375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,decrypt,10,latency_ms,4.584629333333333,0.03729047423278158,4.5707048414121925,4.5985538252544735,4.576775,4.5635475,4.59784,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,decrypt,10,throughput_items_per_sec,2181.201417373764,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,decrypt,10,energy_pkg_j_per_op,0.11614884242424243,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,decrypt,10,peak_memory_mb,21.09765625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,decrypt,100,latency_ms,46.956830000000004,0.5683976836492014,46.55022279166382,47.36343720833619,46.728049999999996,46.640800000000006,47.079525,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,decrypt,100,throughput_items_per_sec,2129.615649097266,,,,,,,reduced_reps_at_batch_size
SEAL,BGV,8192,1,edge_batch,decrypt,100,energy_pkg_j_per_op,0.09439963166666666,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,8192,1,edge_batch,decrypt,100,peak_memory_mb,54.85546875,,,,,,,n=1_invocation_not_repeated
