library,scheme,N,category,scenario,operation,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,CKKS,8192,3,ckks_error,after_multiply_1,max_abs_error,1.0681159000000001e-08,1.5411937920575293e-09,9.578655377412532e-09,1.178366262258747e-08,1.020125e-08,9.840510000000001e-09,1.1186074999999999e-08,HIGH_VARIANCE
SEAL,CKKS,8192,3,ckks_error,after_multiply_1,mean_abs_error,9.212162e-10,1.880795540781142e-11,9.077617992118338e-10,9.346706007881663e-10,9.203204999999999e-10,9.0753575e-10,9.322395000000001e-10,
SEAL,CKKS,8192,3,ckks_error,after_relinearize_1,max_abs_error,1.0681159000000001e-08,1.5411937920575293e-09,9.578655377412532e-09,1.178366262258747e-08,1.020125e-08,9.840510000000001e-09,1.1186074999999999e-08,HIGH_VARIANCE
SEAL,CKKS,8192,3,ckks_error,after_relinearize_1,mean_abs_error,9.212162e-10,1.880795540781142e-11,9.077617992118338e-10,9.346706007881663e-10,9.203204999999999e-10,9.0753575e-10,9.322395000000001e-10,
SEAL,CKKS,8192,3,ckks_error,after_rescale_1,max_abs_error,1.0665612e-06,1.8638652420398973e-07,9.332283127308074e-07,1.1998940872691926e-06,1.028045e-06,9.820467499999998e-07,1.11318e-06,HIGH_VARIANCE
SEAL,CKKS,8192,3,ckks_error,after_rescale_1,mean_abs_error,1.11949e-07,6.449577074851072e-10,1.1148762504989153e-07,1.1241037495010848e-07,1.11821e-07,1.114575e-07,1.1232650000000001e-07,
SEAL,CKKS,8192,3,ckks_error,fresh,max_abs_error,7.848904e-09,1.288652601778738e-09,6.927057461920515e-09,8.770750538079486e-09,7.675055e-09,6.701075000000001e-09,8.7463975e-09,HIGH_VARIANCE
SEAL,CKKS,8192,3,ckks_error,fresh,mean_abs_error,8.788876e-10,1.2037288225436081e-11,8.70276642738775e-10,8.87498557261225e-10,8.806040000000001e-10,8.7511025e-10,8.850569999999999e-10,
SEAL,CKKS,8192,5,ckks_error,after_add,max_abs_error,1.0947135e-08,1.0615872584143887e-09,1.0187721223402803e-08,1.1706548776597198e-08,1.11091e-08,1.0767225000000002e-08,1.1432575e-08,HIGH_VARIANCE
SEAL,CKKS,8192,5,ckks_error,after_add,mean_abs_error,1.248134e-09,1.4524785100724273e-11,1.237743594670457e-09,1.258524405329543e-09,1.2441049999999998e-09,1.2395250000000002e-09,1.2574225e-09,
SEAL,CKKS,8192,5,ckks_error,fresh,max_abs_error,7.235866e-09,8.58439766529953e-10,6.6217751846529525e-09,7.849956815347046e-09,7.1136399999999994e-09,6.6917225e-09,7.783622500000001e-09,HIGH_VARIANCE
SEAL,CKKS,8192,5,ckks_error,fresh,mean_abs_error,8.771186e-10,7.280772397974766e-12,8.719102491843082e-10,8.823269508156919e-10,8.770065e-10,8.753197500000001e-10,8.8198025e-10,
SEAL,BFV,2048,1,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,2048,1,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,2048,3,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,2048,3,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,2048,5,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,2048,5,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,4096,1,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,4096,1,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,4096,3,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,4096,3,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,4096,5,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,4096,5,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,8192,1,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,8192,1,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,8192,3,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,8192,3,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,8192,5,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BFV,8192,5,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,2048,1,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,2048,1,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,2048,3,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,2048,3,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,2048,5,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,2048,5,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,4096,1,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,4096,1,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,4096,3,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,4096,3,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,4096,5,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,4096,5,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,8192,1,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,8192,1,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,8192,3,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,8192,3,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,8192,5,ckks_error,,max_abs_error,,,,,,,,skipped_not_applicable_bfv
SEAL,BGV,8192,5,ckks_error,,mean_abs_error,,,,,,,,skipped_not_applicable_bfv
