library,scheme,N,category,scenario,operation,metric,mean,std,ci_low,ci_high,median,iqr_low,iqr_high,flag
SEAL,BFV,8192,1,constrained,multiply,latency_ms,7.8657441,0.10667928007899063,7.844834961104517,7.886653238895482,7.83372,7.82096,7.8603875,
SEAL,BFV,8192,1,constrained,multiply,energy_pkg_j_per_op,26.744408542857144,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,1,constrained,multiply,peak_memory_mb,96.55078125,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,1,constrained,relinearize,latency_ms,1.8494039,0.009285921775581693,1.847583859331986,1.851223940668014,1.8472849999999998,1.8446275,1.8524475,
SEAL,BFV,8192,1,constrained,relinearize,energy_pkg_j_per_op,30.32113078095238,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,1,constrained,relinearize,peak_memory_mb,78.015625,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,add,latency_ms,0.038205524,0.0017532874454255548,0.03786187966069659,0.038549168339303407,0.037510749999999995,0.03719265,0.038333874999999996,
SEAL,BFV,8192,3,constrained,add,energy_pkg_j_per_op,8.022303723809523,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,add,peak_memory_mb,62.69921875,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,decrypt,latency_ms,0.51334697,0.008440153650589281,0.5116926998844845,0.5150012401155154,0.510739,0.50905575,0.5126315,
SEAL,BFV,8192,3,constrained,decrypt,energy_pkg_j_per_op,5.207879314285714,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,decrypt,peak_memory_mb,38.03515625,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,encrypt,latency_ms,1.7400143,0.011465657130947375,1.7377670312023341,1.7422615687976657,1.736965,1.7335049999999999,1.742425,
SEAL,BFV,8192,3,constrained,encrypt,energy_pkg_j_per_op,3.9844662761904766,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,encrypt,peak_memory_mb,18.85546875,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,keygen,latency_ms,44.68731,0.8423498243400165,44.52220943442936,44.852410565570636,44.938050000000004,44.044650000000004,45.320775,
SEAL,BFV,8192,3,constrained,keygen,energy_pkg_j_per_op,0.8610073428571429,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,keygen,peak_memory_mb,12.22265625,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,multiply,latency_ms,5.6447774,0.04397647540596349,5.636158010820431,5.653396789179569,5.63361,5.6265025,5.6487099999999995,
SEAL,BFV,8192,3,constrained,multiply,energy_pkg_j_per_op,19.871039780952383,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,multiply,peak_memory_mb,65.984375,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,relinearize,latency_ms,1.1246296,0.006066640845765902,1.1234405383942299,1.1258186616057702,1.123085,1.1207325000000001,1.127305,
SEAL,BFV,8192,3,constrained,relinearize,energy_pkg_j_per_op,22.32115257142857,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,3,constrained,relinearize,peak_memory_mb,53.54296875,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,add,latency_ms,0.020559566,0.0010784958648736185,0.020348180810484773,0.02077095118951523,0.0202124,0.020030625000000003,0.0205981,HIGH_VARIANCE
SEAL,BFV,8192,5,constrained,add,energy_pkg_j_per_op,6.354102847619047,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,add,peak_memory_mb,33.99609375,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,decrypt,latency_ms,0.3156663,0.0037111625843221615,0.31493891213347286,0.31639368786652716,0.314768,0.313412,0.31654774999999996,
SEAL,BFV,8192,5,constrained,decrypt,energy_pkg_j_per_op,3.8903373428571424,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,decrypt,peak_memory_mb,21.55078125,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,encrypt,latency_ms,1.3469151,0.014485102168724385,1.34407601997493,1.3497541800250699,1.34377,1.34179,1.3477400000000002,
SEAL,BFV,8192,5,constrained,encrypt,energy_pkg_j_per_op,3.182857457142857,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,encrypt,peak_memory_mb,15.06640625,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,keygen,latency_ms,26.028025,0.5766389174222102,25.915003772185248,26.14104622781475,26.176000000000002,25.900025,26.379450000000002,
SEAL,BFV,8192,5,constrained,keygen,energy_pkg_j_per_op,0.5783902380952382,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,keygen,peak_memory_mb,8.078125,,,,,,,n=1_invocation_not_repeated
SEAL,BFV,8192,5,constrained,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BFV,8192,5,constrained,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,1,constrained,add,latency_ms,0.0049562691,0.0004026413708367321,0.004877351391316,0.005035186808684,0.004855460000000001,0.00469726,0.0050751525,HIGH_VARIANCE
SEAL,BGV,2048,1,constrained,add,energy_pkg_j_per_op,2.0650008666666664,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,1,constrained,add,peak_memory_mb,11.73828125,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,1,constrained,decrypt,latency_ms,0.044577728,0.0021403050954081995,0.04415822820129999,0.0449972277987,0.043818750000000004,0.043535800000000006,0.044774325000000004,
SEAL,BGV,2048,1,constrained,decrypt,energy_pkg_j_per_op,1.1636887238095237,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,1,constrained,decrypt,peak_memory_mb,8.6015625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,1,constrained,encrypt,latency_ms,0.4303832,0.005162026581125131,0.4293714427900995,0.43139495720990056,0.429636,0.428105,0.43175575,
SEAL,BGV,2048,1,constrained,encrypt,energy_pkg_j_per_op,1.0373501523809525,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,1,constrained,encrypt,peak_memory_mb,6.9609375,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,1,constrained,keygen,latency_ms,22.104104,0.734939666309522,21.960055825403334,22.248152174596665,22.27415,22.06145,22.505499999999998,
SEAL,BGV,2048,1,constrained,keygen,energy_pkg_j_per_op,0.4525948571428572,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,1,constrained,keygen,peak_memory_mb,5.2265625,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,1,constrained,multiply,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,1,constrained,relinearize,latency_ms,,,,,,,,skipped_depth0_undefined_at_this_config
SEAL,BGV,2048,3,constrained,add,latency_ms,0.0105203495,0.0005941921666020705,0.010403887835345994,0.010636811164654005,0.010349549999999999,0.01023935,0.01053775,HIGH_VARIANCE
SEAL,BGV,2048,3,constrained,add,energy_pkg_j_per_op,1.7729493809523809,,,,,,,n=1_invocation_not_repeated
SEAL,BGV,2048,3,constrained,add,peak_memory_mb,17.6796875,,,,,,,n=1_invocation_not_repeated
